MQ135_Analog,MQ3_Analog,MiCS5524_Analog,Output,RSL_Hours
725,582,858,0,16
1248,470,768,0,12
1737,496,910,0,8
800,878,493,0,15
61,132,0,1,148
1868,666,919,0,5
1822,433,852,0,9
800,684,675,0,15
1451,458,744,0,13
559,400,0,1,101
211,312,10,1,77
1847,497,910,0,6
751,9,0,1,138
1775,459,685,0,11
878,118,10,1,51
69,10,10,1,114
457,236,0,1,121
706,229,6,1,67
1910,408,802,0,11
800,626,781,0,17
1246,514,724,0,12
1935,726,819,0,5
459,12,0,1,133
1046,759,999,0,11
399,218,10,1,68
1073,542,882,0,13
800,643,693,0,18
800,653,607,0,19
800,595,629,0,19
1901,881,916,0,5
991,669,852,0,12
800,868,543,0,14
657,22,6,1,105
334,290,10,1,68
291,161,10,1,80
665,400,0,1,96
1494,816,894,0,5
800,732,725,0,14
800,985,708,0,12
251,351,0,1,116
800,881,603,0,12
1871,451,770,0,9
899,122,5,1,79
612,110,4,1,117
986,372,0,1,68
94,92,0,1,156
659,217,0,1,114
800,762,575,0,15
518,216,5,1,104
1717,533,644,0,10
322,153,0,1,146
1192,668,918,0,13
0,276,5,1,116
800,633,698,0,13
800,821,746,0,10
849,193,4,1,87
932,138,0,1,104
309,38,0,1,137
1114,562,893,0,16
321,112,0,1,130
1329,617,746,0,14
800,682,545,0,19
800,633,599,0,16
1559,618,878,0,11
69,354,0,1,133
6,285,10,1,77
800,743,641,0,18
800,614,714,0,19
321,124,10,1,89
882,144,10,1,67
426,116,3,1,130
87,76,1,1,143
1526,822,832,0,7
800,952,715,0,15
1531,667,666,0,12
4,172,0,1,154
1754,649,850,0,4
1169,879,1023,0,8
800,735,580,0,16
943,232,10,1,50
181,166,6,1,99
850,338,10,1,39
405,0,0,1,146
800,929,810,0,13
551,218,10,1,73
800,1023,672,0,12
434,175,0,1,119
800,884,753,0,13
688,34,0,1,123
687,471,754,0,17
487,310,10,1,60
8,142,0,1,148
918,987,815,0,9
459,134,0,1,118
990,400,0,1,76
896,308,10,1,29
800,712,731,0,15
1447,771,800,0,9
1943,430,637,0,8
800,887,500,0,12
754,195,0,1,101
800,755,521,0,15
98,369,0,1,127
800,985,606,0,13
231,379,10,1,62
800,779,605,0,15
686,233,0,1,96
658,54,0,1,122
800,623,609,0,18
1501,1010,904,0,4
800,780,742,0,15
523,100,2,1,129
800,694,562,0,17
580,340,10,1,51
37,0,10,1,109
800,906,717,0,10
431,77,10,1,86
249,299,2,1,113
295,196,0,1,119
800,681,600,0,15
800,944,706,0,10
782,443,585,0,17
800,1000,653,0,15
800,1002,557,0,13
361,269,0,1,115
0,290,0,1,141
872,143,0,1,116
341,400,0,1,105
968,202,10,1,40
827,68,10,1,80
800,619,546,0,15
389,82,10,1,83
862,345,10,1,25
20,327,0,1,131
1624,516,720,0,10
959,216,10,1,44
1743,682,728,0,10
800,686,696,0,15
800,929,523,0,16
1171,774,847,0,8
800,820,684,0,16
1652,870,957,0,6
707,307,10,1,42
850,127,10,1,53
800,634,794,0,17
725,153,0,1,115
709,98,4,1,102
800,767,600,0,18
579,270,0,1,116
800,972,674,0,13
289,289,0,1,115
731,618,739,0,17
294,252,9,1,86
997,886,1002,0,11
887,205,0,1,107
1640,448,690,0,9
800,670,764,0,12
239,142,0,1,131
804,114,7,1,78
960,102,10,1,62
800,906,677,0,14
217,52,0,1,153
800,670,689,0,14
1541,597,699,0,10
1915,905,1004,0,4
1643,597,767,0,11
89,119,10,1,93
1917,439,734,0,8
63,355,10,1,72
1130,524,635,0,14
1527,571,750,0,12
931,549,603,0,14
994,656,599,0,12
800,687,648,0,13
37,152,3,1,140
22,65,10,1,119
1175,435,750,0,14
800,1023,549,0,11
67,244,0,1,128
151,51,10,1,103
517,160,9,1,70
1239,528,800,0,12
740,228,10,1,52
32,209,0,1,132
800,625,752,0,13
1999,499,767,0,11
1000,16,6,1,81
1000,107,0,1,116
874,16,0,1,128
821,605,749,0,15
800,829,835,0,13
162,384,9,1,60
1968,866,887,0,5
952,112,0,1,106
800,818,592,0,15
910,596,640,0,17
800,831,770,0,11
800,1003,770,0,10
13,64,6,1,125
361,272,9,1,68
127,284,0,1,127
800,718,466,0,18
800,1018,599,0,12
800,774,683,0,14
792,0,0,1,140
437,298,0,1,113
516,160,3,1,120
800,887,755,0,10
280,29,0,1,152
160,290,0,1,132
302,365,9,1,78
412,0,1,1,153
800,677,523,0,18
751,156,0,1,109
800,724,685,0,16
357,0,10,1,108
800,783,536,0,14
800,991,764,0,14
1111,1010,792,0,5
432,208,10,1,81
800,849,657,0,16
679,217,0,1,119
650,351,0,1,84
518,103,6,1,98
621,297,0,1,106
800,967,698,0,13
800,666,715,0,15
800,1005,685,0,13
531,138,10,1,67
184,92,10,1,90
800,1008,720,0,14
825,259,0,1,95
62,195,10,1,85
468,352,0,1,103
209,342,0,1,108
800,619,638,0,18
270,300,0,1,122
297,157,10,1,77
582,233,10,1,55
800,911,692,0,10
800,1000,726,0,13
774,351,0,1,87
728,123,0,1,124
264,294,10,1,79
800,673,676,0,17
800,942,711,0,10
149,36,0,1,159
1177,579,874,0,15
90,330,10,1,72
259,233,3,1,103
800,943,702,0,14
1265,619,918,0,8
800,730,601,0,17
901,651,586,0,18
800,713,488,0,14
155,362,0,1,125
810,494,797,0,15
506,145,0,1,133
800,1005,525,0,12
702,270,4,1,76
592,248,0,1,121
950,211,1,1,81
1622,506,754,0,11
800,734,593,0,15
415,384,0,1,101
54,286,10,1,91
827,541,630,0,15
501,284,0,1,119
800,886,734,0,12
1718,616,895,0,10
504,21,4,1,112
1093,588,695,0,12
800,641,761,0,18
800,732,648,0,15
864,338,0,1,92
548,107,8,1,92
785,349,10,1,30
1817,1023,983,0,0
570,212,4,1,94
867,400,3,1,53
800,790,831,0,15
490,171,10,1,73
440,50,4,1,113
1384,439,908,0,13
800,939,746,0,13
325,100,10,1,91
800,616,618,0,16
107,237,0,1,146
873,299,0,1,88
800,855,748,0,11
140,333,2,1,106
592,54,0,1,135
800,575,745,0,15
800,698,620,0,13
824,117,0,1,118
921,640,614,0,15
800,924,768,0,12
1612,787,1023,0,5
365,307,0,1,104
11,373,0,1,129
961,13,0,1,110
596,220,0,1,102
1114,559,694,0,16
240,382,10,1,67
521,302,6,1,75
800,731,754,0,17
800,998,750,0,13
413,71,10,1,85
837,604,763,0,15
800,957,674,0,12
579,79,10,1,71
800,819,788,0,14
814,687,631,0,18
788,400,10,1,44
800,579,530,0,16
1350,572,810,0,12
800,952,648,0,13
625,318,0,1,110
1126,528,869,0,11
800,685,618,0,14
233,179,0,1,131
1058,449,839,0,17
1923,555,668,0,8
1487,597,749,0,10
1046,527,633,0,14
423,233,0,1,120
324,224,9,1,86
566,62,0,1,138
1000,121,4,1,94
884,69,0,1,107
403,295,5,1,85
1066,492,598,0,18
911,380,10,1,36
800,629,691,0,17
1076,495,881,0,15
800,691,630,0,16
957,348,0,1,89
1919,431,845,0,9
967,339,2,1,72
424,348,0,1,113
624,105,0,1,122
876,37,0,1,117
811,115,10,1,74
488,292,10,1,67
800,995,526,0,11
853,250,10,1,57
1705,758,822,0,9
800,906,548,0,14
616,56,0,1,130
558,83,8,1,86
800,745,551,0,13
373,70,0,1,147
504,179,10,1,68
1043,724,608,0,16
800,621,492,0,21
983,496,662,0,19
800,781,691,0,14
800,1015,698,0,10
510,319,0,1,108
870,576,701,0,17
800,705,593,0,17
362,251,0,1,116
992,338,10,1,24
405,291,0,1,117
533,293,6,1,84
1189,517,585,0,14
611,160,1,1,125
449,169,0,1,119
764,306,3,1,79
1477,969,1002,0,6
860,223,10,1,41
263,372,0,1,115
746,178,10,1,63
325,201,0,1,132
800,951,645,0,12
800,1006,762,0,10
814,192,10,1,56
131,40,0,1,158
800,971,579,0,13
785,640,735,0,16
1288,488,825,0,11
1,90,0,1,159
800,1022,791,0,12
963,84,0,1,122
800,929,798,0,11
1718,696,690,0,6
612,153,0,1,124
800,829,653,0,13
800,705,492,0,19
892,350,0,1,75
852,261,10,1,58
1858,612,828,0,10
808,943,1020,0,9
380,61,10,1,88
995,378,10,1,24
757,568,820,0,18
800,1000,598,0,14
1189,997,945,0,6
473,270,0,1,120
394,203,10,1,69
800,842,714,0,16
800,827,701,0,14
930,126,10,1,67
825,130,10,1,66
669,11,10,1,82
1557,899,778,0,5
788,328,0,1,91
2000,478,903,0,6
800,831,562,0,14
234,385,10,1,55
882,254,10,1,47
800,654,771,0,16
699,540,780,0,20
1501,593,950,0,6
800,801,764,0,12
605,120,10,1,64
1472,423,698,0,12
1368,849,869,0,8
585,80,0,1,138
954,489,727,0,17
800,842,713,0,14
800,820,782,0,11
724,266,0,1,107
283,92,10,1,89
898,0,0,1,115
1885,475,649,0,8
123,73,0,1,151
857,111,0,1,120
800,599,479,0,18
224,354,0,1,110
800,934,765,0,10
384,200,10,1,81
516,250,10,1,71
395,163,10,1,82
888,211,10,1,47
190,195,0,1,132
482,39,10,1,93
695,494,656,0,20
468,38,4,1,119
214,244,10,1,83
122,148,10,1,90
800,1023,733,0,12
800,917,642,0,12
852,74,0,1,118
439,223,10,1,81
622,334,6,1,70
1826,645,625,0,9
1764,845,1023,0,3
800,877,567,0,15
372,397,10,1,60
431,93,0,1,131
800,640,666,0,18
800,944,505,0,12
869,497,828,0,14
597,179,10,1,68
800,731,777,0,13
403,182,0,1,131
800,863,651,0,13
1083,668,794,0,14
1972,505,730,0,8
130,125,10,1,100
800,697,568,0,15
949,182,0,1,101
624,152,10,1,69
800,931,592,0,11
1142,610,799,0,13
800,877,500,0,13
800,669,805,0,16
947,972,966,0,9
143,17,4,1,128
223,23,10,1,117
382,141,1,1,116
860,189,10,1,57
312,346,0,1,118
748,693,796,0,15
871,382,0,1,75
396,87,0,1,129
1487,626,676,0,12
800,651,606,0,17
800,607,555,0,16
521,64,10,1,78
800,836,734,0,11
842,66,0,1,131
800,681,808,0,16
541,188,9,1,68
1667,756,774,0,8
909,31,10,1,79
290,395,10,1,65
742,296,10,1,40
800,661,535,0,18
432,224,10,1,71
800,794,723,0,13
788,322,10,1,44
1785,733,693,0,9
204,367,10,1,74
260,35,0,1,162
525,287,10,1,64
815,303,0,1,101
800,681,627,0,16
1903,442,737,0,7
926,400,10,1,24
668,52,0,1,137
657,177,0,1,113
800,766,602,0,15
505,313,10,1,50
270,43,8,1,99
800,1009,728,0,12
909,265,10,1,49
754,1,0,1,138
800,761,687,0,14
800,1019,567,0,11
1336,568,732,0,13
800,991,729,0,10
179,231,0,1,123
589,32,0,1,126
800,997,689,0,9
10,86,10,1,100
1213,808,885,0,11
800,935,595,0,14
800,835,739,0,16
800,686,755,0,12
800,695,540,0,19
800,866,767,0,10
492,195,10,1,63
298,156,6,1,118
800,874,768,0,11
290,356,0,1,99
800,1023,598,0,12
800,793,593,0,17
153,185,0,1,138
1330,958,843,0,9
691,359,1,1,84
1884,483,844,0,9
723,192,10,1,65
1299,741,965,0,7
556,83,0,1,126
800,780,649,0,16
506,130,10,1,80
800,655,695,0,14
690,146,0,1,119
1410,429,804,0,14
776,307,0,1,100
952,249,0,1,81
388,276,0,1,110
572,71,10,1,92
800,1012,671,0,11
982,252,0,1,97
548,158,0,1,128
800,839,676,0,14
332,112,10,1,88
1217,676,753,0,9
1187,598,631,0,12
800,923,553,0,15
800,625,562,0,16
800,962,609,0,14
334,262,10,1,65
1465,560,843,0,9
800,683,663,0,15
800,649,842,0,14
419,0,0,1,147
444,148,10,1,76
800,1015,730,0,10
800,902,578,0,14
895,767,778,0,12
24,118,10,1,105
1415,408,785,0,15
1797,503,879,0,6
779,484,760,0,15
497,383,1,1,96
1308,864,955,0,6
757,390,0,1,86
764,441,759,0,17
502,26,0,1,138
22,271,10,1,97
77,319,10,1,67
576,159,10,1,62
800,688,614,0,15
800,768,615,0,12
513,199,1,1,109
800,698,503,0,19
800,913,553,0,13
800,909,524,0,12
979,137,10,1,53
171,112,10,1,94
800,961,593,0,11
800,921,532,0,12
776,180,0,1,111
1626,512,655,0,9
800,903,718,0,14
10,252,6,1,102
201,265,0,1,115
878,217,0,1,90
531,272,10,1,50
792,181,7,1,80
800,613,530,0,17
211,253,0,1,122
536,231,0,1,107
847,148,0,1,120
957,73,0,1,110
935,330,10,1,29
1365,700,900,0,9
1419,401,777,0,16
965,114,0,1,111
223,222,0,1,129
800,663,570,0,18
800,592,777,0,18
800,589,661,0,18
800,1002,704,0,9
336,19,0,1,149
605,214,0,1,124
1585,509,824,0,13
253,0,10,1,96
800,870,768,0,12
824,21,0,1,128
861,619,593,0,14
800,914,800,0,13
210,65,5,1,125
201,32,7,1,109
901,114,10,1,58
1803,401,656,0,11
658,302,0,1,101
800,927,576,0,11
851,193,0,1,92
647,44,7,1,96
627,345,0,1,87
800,614,498,0,19
800,763,802,0,11
800,791,783,0,15
969,361,0,1,70
0,268,0,1,143
800,791,556,0,18
428,92,10,1,82
236,155,4,1,130
164,13,0,1,165
800,1000,658,0,10
1091,401,654,0,16
800,941,635,0,10
800,1020,566,0,15
878,251,0,1,87
685,356,7,1,58
411,319,0,1,109
1407,645,877,0,10
885,544,756,0,17
1516,948,900,0,3
438,0,8,1,106
1395,919,1023,0,3
440,173,10,1,68
506,6,10,1,83
490,367,6,1,82
800,898,604,0,16
1910,719,1023,0,4
800,584,590,0,17
508,92,10,1,76
1891,598,812,0,5
800,975,679,0,15
888,311,10,1,33
800,863,812,0,15
1184,467,737,0,12
805,54,10,1,73
721,142,0,1,108
800,622,719,0,16
210,116,10,1,98
881,389,7,1,57
800,790,736,0,16
516,126,10,1,82
1397,466,934,0,9
1331,623,665,0,10
800,748,556,0,16
229,98,0,1,133
110,180,10,1,92
800,711,720,0,17
800,690,717,0,15
292,269,10,1,81
1197,548,644,0,16
800,640,550,0,14
658,322,0,1,109
983,598,811,0,17
707,265,9,1,66
675,345,0,1,99
210,252,1,1,130
147,276,10,1,68
800,801,707,0,17
374,318,2,1,94
361,395,0,1,107
96,196,10,1,92
91,327,0,1,123
1586,563,763,0,11
950,398,10,1,30
1627,684,603,0,7
320,371,10,1,52
953,53,0,1,123
800,913,623,0,15
1019,554,790,0,17
535,18,5,1,105
800,641,796,0,17
800,946,671,0,12
869,73,0,1,122
1823,678,724,0,10
989,913,937,0,8
800,990,739,0,14
17,140,10,1,99
800,682,649,0,14
800,858,694,0,11
1261,667,615,0,14
620,227,0,1,102
800,933,732,0,12
104,335,0,1,116
889,290,9,1,50
869,357,0,1,79
461,293,10,1,51
1244,600,782,0,11
800,723,761,0,16
800,893,586,0,15
80,221,0,1,141
216,23,0,1,160
800,613,586,0,16
619,86,10,1,68
275,309,1,1,108
800,758,558,0,13
800,726,763,0,12
714,259,10,1,49
776,107,10,1,73
905,762,1017,0,11
378,48,10,1,102
1401,824,838,0,9
789,323,0,1,90
822,374,10,1,34
800,769,558,0,14
800,795,786,0,16
10,400,0,1,126
1310,710,722,0,9
800,926,553,0,11
545,273,0,1,109
602,8,0,1,146
875,113,10,1,72
1790,557,618,0,12
800,888,637,0,15
311,306,10,1,63
487,94,7,1,90
875,122,0,1,99
106,133,0,1,135
800,881,658,0,16
178,229,10,1,80
1000,400,6,1,52
800,1007,732,0,11
800,868,511,0,15
810,585,840,0,15
828,270,10,1,44
930,252,10,1,40
160,123,10,1,94
263,305,0,1,116
610,194,0,1,125
56,221,10,1,101
752,104,0,1,119
248,294,5,1,105
838,624,579,0,18
800,826,680,0,15
877,432,778,0,20
1493,624,745,0,8
186,202,10,1,93
800,807,568,0,15
922,270,0,1,81
800,961,620,0,12
1364,401,857,0,16
800,828,553,0,12
800,812,632,0,14
1491,902,928,0,6
800,942,848,0,11
856,990,750,0,10
800,836,701,0,12
930,126,10,1,60
29,170,10,1,105
800,608,480,0,17
800,842,491,0,12
1765,504,730,0,12
883,71,0,1,125
157,68,0,1,149
832,84,10,1,59
872,856,970,0,10
910,73,10,1,73
581,347,10,1,48
1654,1023,750,0,4
807,34,0,1,116
728,634,899,0,17
345,96,0,1,136
927,401,833,0,17
800,822,472,0,14
885,490,881,0,15
864,894,868,0,11
124,97,0,1,161
800,904,554,0,11
800,889,509,0,16
800,577,694,0,16
866,975,943,0,10
306,31,10,1,102
921,348,0,1,87
800,809,541,0,14
800,576,663,0,16
64,33,7,1,133
1032,558,706,0,14
297,71,0,1,148
800,683,482,0,15
486,10,5,1,127
800,764,711,0,12
1151,494,735,0,15
800,1023,688,0,11
808,67,10,1,79
869,294,0,1,91
94,358,0,1,129
658,152,0,1,114
1101,715,906,0,14
1623,437,822,0,10
1513,569,799,0,10
800,1023,642,0,13
1393,618,777,0,9
816,353,10,1,50
632,86,6,1,101
923,189,10,1,46
800,720,457,0,15
770,71,8,1,77
749,26,10,1,90
472,337,0,1,102
845,252,0,1,96
1058,702,915,0,12
189,32,10,1,111
596,377,0,1,84
1051,780,965,0,13
10,340,0,1,117
395,81,10,1,99
500,70,0,1,136
557,318,0,1,95
686,348,10,1,39
98,257,0,1,137
1886,656,652,0,8
800,896,659,0,14
800,670,612,0,17
806,319,0,1,97
924,252,0,1,102
13,274,10,1,84
800,758,680,0,17
800,784,652,0,14
1196,687,683,0,10
186,44,2,1,147
262,32,0,1,150
555,6,0,1,139
1774,484,713,0,13
800,950,507,0,12
88,198,0,1,144
763,401,659,0,19
846,261,9,1,51
800,805,558,0,12
800,882,763,0,15
291,127,0,1,149
1096,654,760,0,13
800,765,531,0,14
800,1023,681,0,10
864,113,0,1,118
343,163,10,1,87
1047,1008,1005,0,9
336,162,10,1,95
800,646,642,0,15
61,172,10,1,105
864,250,0,1,106
416,64,0,1,137
160,47,10,1,112
800,642,542,0,17
800,824,710,0,16
1894,696,752,0,9
1449,597,669,0,9
417,237,10,1,73
56,229,10,1,87
1883,724,764,0,9
336,63,0,1,153
886,152,10,1,63
800,812,522,0,12
437,146,10,1,73
1026,894,829,0,13
800,786,549,0,15
1178,672,630,0,16
621,289,0,1,103
999,173,10,1,48
238,226,0,1,122
800,825,485,0,18
800,737,566,0,17
800,889,533,0,12
752,251,10,1,62
334,67,10,1,95
121,297,10,1,84
464,321,0,1,117
800,875,533,0,16
734,211,0,1,107
1876,842,950,0,4
800,785,583,0,14
86,122,0,1,137
800,921,680,0,11
1971,617,828,0,3
593,182,0,1,124
793,15,10,1,75
972,104,0,1,107
337,301,10,1,65
800,655,615,0,17
800,798,558,0,16
800,651,650,0,19
1000,144,10,1,44
183,332,10,1,61
800,896,825,0,10
697,0,0,1,144
800,783,821,0,10
800,679,760,0,17
509,127,1,1,132
800,705,653,0,18
341,111,0,1,149
800,750,743,0,16
639,82,10,1,91
883,602,743,0,16
800,668,782,0,17
800,937,703,0,14
768,663,820,0,16
1886,404,670,0,13
852,378,10,1,36
800,932,639,0,15
1742,585,644,0,11
765,111,0,1,114
358,281,5,1,84
332,0,10,1,103
102,24,0,1,151
800,738,649,0,15
800,861,544,0,16
243,223,8,1,85
682,366,10,1,38
800,818,512,0,17
770,144,0,1,113
800,629,593,0,16
800,986,720,0,9
800,1023,677,0,12
100,340,0,1,125
800,625,720,0,13
800,744,674,0,14
700,400,3,1,77
800,1015,545,0,12
800,758,813,0,14
244,122,5,1,109
800,941,612,0,15
1894,607,642,0,11
829,227,10,1,42
800,823,480,0,12
754,100,10,1,69
615,131,10,1,72
657,268,0,1,95
800,853,810,0,12
850,56,0,1,121
49,330,7,1,98
800,966,744,0,13
950,130,0,1,111
800,797,582,0,17
800,967,846,0,12
265,18,0,1,164
779,0,0,1,122
800,793,645,0,12
496,311,10,1,62
915,454,803,0,17
1968,812,1023,0,0
1065,592,762,0,13
800,997,551,0,15
1001,501,642,0,19
917,779,1023,0,9
800,755,670,0,12
328,278,0,1,129
316,18,10,1,107
331,173,0,1,120
331,29,10,1,107
993,606,645,0,16
99,220,10,1,98
800,742,689,0,15
800,744,595,0,13
916,170,0,1,107
800,786,661,0,15
389,234,9,1,74
800,939,533,0,13
70,257,10,1,79
180,327,0,1,126
309,1,0,1,153
887,361,0,1,92
513,102,0,1,140
495,191,0,1,117
662,95,1,1,108
387,135,10,1,83
720,250,0,1,108
800,1000,521,0,11
800,835,691,0,16
471,165,0,1,134
392,214,0,1,112
689,217,0,1,102
656,162,10,1,70
50,247,0,1,143
800,901,745,0,11
1403,605,728,0,11
428,124,10,1,89
95,295,8,1,90
1443,789,916,0,4
106,32,0,1,161
973,92,0,1,120
800,915,602,0,16
1708,401,850,0,14
608,119,6,1,87
875,107,10,1,54
800,990,600,0,13
800,605,675,0,14
90,136,0,1,149
437,271,3,1,100
378,213,10,1,75
92,224,10,1,96
488,96,6,1,103
134,284,10,1,72
800,764,510,0,14
800,626,650,0,17
1973,575,852,0,7
971,282,0,1,76
800,955,532,0,14
836,626,677,0,17
157,97,7,1,117
800,816,722,0,15
91,224,10,1,83
574,16,10,1,99
800,612,618,0,19
284,177,0,1,139
800,914,711,0,13
184,350,10,1,64
1197,459,839,0,13
646,347,0,1,98
297,40,0,1,158
736,320,0,1,95
800,795,770,0,14
691,314,10,1,51
800,957,522,0,15
800,982,757,0,10
355,285,10,1,64
669,32,10,1,74
852,318,0,1,94
278,146,6,1,113
579,69,4,1,107
510,240,10,1,60
800,664,641,0,19
475,275,0,1,117
800,855,635,0,12
311,237,10,1,80
65,49,0,1,157
1862,632,734,0,8
1154,639,739,0,13
800,677,565,0,16
952,375,10,1,24
723,334,0,1,99
1854,696,817,0,7
800,684,615,0,15
800,870,662,0,15
1534,700,897,0,8
800,717,564,0,15
800,753,744,0,16
371,199,0,1,124
800,861,717,0,10
772,594,811,0,14
800,761,610,0,13
726,158,0,1,111
37,118,0,1,150
1180,419,593,0,16
1113,533,881,0,14
361,115,0,1,140
1722,464,875,0,10
122,240,0,1,125
137,6,0,1,148
858,911,881,0,11
161,298,0,1,122
1838,828,923,0,5
800,895,536,0,17
685,210,4,1,93
800,703,484,0,15
1975,465,734,0,6
797,86,0,1,115
1078,680,858,0,12
457,236,10,1,63
800,918,585,0,13
841,216,0,1,113
800,1023,544,0,12
141,382,10,1,63
621,373,0,1,103
831,177,10,1,65
800,831,564,0,16
821,127,10,1,76
229,213,0,1,126
779,134,0,1,104
897,177,10,1,52
800,663,561,0,14
800,964,687,0,13
451,59,10,1,99
763,535,868,0,16
1256,542,853,0,14
401,157,0,1,132
288,83,0,1,145
766,159,10,1,53
800,667,728,0,13
402,343,10,1,51
115,327,0,1,127
272,97,10,1,95
847,537,606,0,18
1678,1023,864,0,1
1823,572,710,0,10
800,816,585,0,17
1370,401,877,0,15
800,745,547,0,14
1375,401,863,0,15
800,888,510,0,13
800,759,599,0,17
933,159,0,1,113
179,9,0,1,157
800,905,638,0,12
787,348,0,1,78
166,323,0,1,124
800,706,611,0,13
881,281,10,1,34
349,361,10,1,68
800,907,518,0,13
157,96,0,1,156
193,101,10,1,98
430,206,0,1,133
800,953,602,0,14
11,55,10,1,116
800,955,721,0,12
800,808,627,0,13
859,659,747,0,15
800,997,485,0,14
691,314,10,1,51
951,400,10,1,34
800,1023,681,0,13
1410,867,924,0,5
543,158,10,1,72
800,745,661,0,18
918,356,1,1,81
639,140,0,1,132
800,674,659,0,13
546,290,0,1,107
800,1005,563,0,14
807,133,10,1,54
800,830,628,0,15
388,95,0,1,135
800,862,687,0,14
210,115,0,1,138
1103,616,764,0,15
800,946,534,0,13
785,209,0,1,113
318,244,0,1,120
193,0,0,1,152
1281,425,879,0,14
800,647,754,0,15
616,92,0,1,131
892,231,0,1,91
800,655,713,0,17
800,1016,736,0,11
544,38,10,1,89
1221,450,673,0,14
800,572,644,0,17
800,895,745,0,15
137,240,0,1,135
1279,1023,809,0,7
305,40,0,1,143
677,115,10,1,61
895,583,662,0,14
818,168,10,1,49
800,889,761,0,10
137,162,0,1,153
1872,922,982,0,4
1555,421,843,0,13
1635,700,585,0,8
1015,1023,955,0,8
338,201,0,1,121
562,90,10,1,87
400,400,10,1,42
800,732,515,0,16
333,296,10,1,61
800,737,616,0,16
860,146,5,1,95
1848,701,912,0,7
60,144,0,1,151
285,287,0,1,115
2000,534,811,0,6
1068,871,831,0,7
128,242,0,1,122
800,961,766,0,12
800,935,657,0,13
620,130,10,1,72
1623,631,661,0,10
1052,531,654,0,15
240,64,0,1,144
730,427,845,0,17
588,140,4,1,93
800,694,565,0,16
553,345,0,1,92
1000,374,10,1,31
1000,273,10,1,28
800,942,761,0,13
559,119,10,1,78
310,311,0,1,116
796,502,653,0,16
26,132,10,1,114
711,400,0,1,92
800,652,536,0,17
465,101,10,1,93
172,113,7,1,101
513,268,10,1,52
931,249,10,1,50
888,493,659,0,17
368,322,0,1,112
1363,636,830,0,10
800,668,540,0,17
299,59,10,1,104
838,871,873,0,13
313,353,1,1,94
800,746,616,0,15
800,660,466,0,17
800,694,850,0,12
800,673,644,0,13
800,577,774,0,19
520,367,10,1,46
1647,497,866,0,12
862,386,0,1,86
464,43,10,1,85
1765,446,550,0,13
800,864,782,0,10
262,300,10,1,64
468,380,0,1,94
49,315,5,1,108
800,817,603,0,14
813,135,10,1,76
1658,646,855,0,6
330,293,0,1,120
1373,514,704,0,12
800,715,781,0,16
707,87,0,1,124
800,781,651,0,17
494,317,0,1,102
506,334,0,1,104
874,303,10,1,46
628,71,1,1,128
800,619,631,0,19
1867,603,601,0,7
800,1008,836,0,9
120,360,2,1,99
800,932,651,0,15
631,283,0,1,112
21,100,0,1,165
1586,839,905,0,9
800,645,737,0,15
587,88,10,1,81
800,718,465,0,15
601,141,0,1,111
800,764,774,0,16
955,241,0,1,88
444,400,0,1,94
2000,483,772,0,6
989,67,0,1,114
598,274,10,1,61
800,992,620,0,12
505,17,0,1,145
1670,573,591,0,13
395,316,2,1,102
800,693,795,0,15
800,615,593,0,18
948,95,2,1,90
1392,465,550,0,17
252,387,0,1,102
871,305,3,1,73
1412,678,835,0,12
800,709,477,0,16
24,378,10,1,84
0,105,5,1,135
800,965,643,0,15
800,904,536,0,13
869,94,10,1,73
1168,848,834,0,11
307,0,0,1,142
714,302,0,1,98
449,38,0,1,146
800,908,628,0,11
704,133,0,1,117
800,868,768,0,15
1901,876,828,0,3
695,306,10,1,46
800,1023,712,0,14
1168,466,932,0,15
86,297,0,1,132
732,567,659,0,17
189,128,0,1,153
800,950,703,0,11
433,243,0,1,123
646,251,10,1,48
552,0,10,1,99
1209,524,724,0,16
425,223,10,1,64
320,192,0,1,127
117,162,0,1,136
587,380,7,1,66
653,31,10,1,78
516,208,3,1,114
887,559,707,0,14
591,29,10,1,87
939,287,10,1,46
1848,690,666,0,7
0,134,0,1,148
958,96,10,1,69
654,128,0,1,112
418,71,10,1,102
481,383,4,1,75
800,790,501,0,14
2000,955,965,0,0
1021,700,943,0,11
800,703,723,0,17
412,76,10,1,91
800,779,533,0,17
953,526,724,0,13
364,252,3,1,100
607,332,9,1,67
1666,580,855,0,9
800,699,614,0,17
250,308,7,1,93
492,351,0,1,100
1944,654,614,0,7
1873,536,621,0,11
126,38,10,1,105
800,743,731,0,12
800,744,611,0,13
800,879,716,0,14
1387,887,1012,0,5
800,880,629,0,11
918,338,0,1,88
800,707,793,0,14
948,70,0,1,111
806,362,0,1,85
800,724,507,0,17
232,104,10,1,96
940,116,10,1,63
800,990,810,0,8
1384,584,764,0,13
424,358,0,1,113
800,780,755,0,15
730,178,0,1,108
800,739,543,0,15
800,704,798,0,17
387,133,10,1,76
800,648,694,0,14
800,790,642,0,13
1689,443,769,0,10
834,42,0,1,129
800,796,640,0,13
87,308,10,1,78
800,656,644,0,18
313,255,0,1,119
819,554,757,0,14
800,620,483,0,20
896,345,10,1,28
29,109,10,1,106
669,236,0,1,114
912,0,10,1,78
800,718,580,0,16
800,884,764,0,10
1821,524,694,0,12
800,947,786,0,12
832,33,0,1,131
675,265,4,1,79
868,345,0,1,75
